,node,betweenness_unweighted,betweenness_weighted,in_degree,out_degree
4449,7ab6d958f64291eb,0.0,0.0,0,1
4450,7ac0e88ae50b1229,0.0,0.0,0,1
4451,7b0768394cda6702,0.0,0.0,0,1
4452,7b141ed819411bbd,0.0,0.0,0,1
4453,7b2cc592f3cdd199,0.0,0.0,0,1
4454,7b3bf9879258ba96,0.0,0.0,0,1
4455,7b90f163f057240b,0.0,0.0,0,1
4456,7b9c16c8dad25e6b,0.0,0.0,0,1
4457,7bc2e763edbba2e6,0.0,0.0,0,1
4458,7bf052b6e328c973,0.0,0.0,0,1
4459,7c0553e6811a29c5,0.0,0.0,0,1
4460,7c164196e3185121,0.0,0.0,0,1
4461,7c9741f51ec1ba9f,0.0,0.0,0,1
4462,7cbc857c840b6c5a,0.0,0.0,0,1
4463,7ceb25f97c0fd2eb,0.0,0.0,0,1
4464,7cfcc9c9a2698797,0.0,0.0,0,1
4465,7d2b590839d83e4c,0.0,0.0,0,1
4466,7d2bd5cc9c01a08a,0.0,0.0,0,1
4467,7d52c266d0f84d15,0.0,0.0,0,1
4468,7d6bfbb30700b2da,0.0,0.0,0,1
4469,7d6c89c8b8c253a1,0.0,0.0,0,1
4470,7d88c468d87e1f9c,0.0,0.0,0,1
4471,7dbe783cc1479092,0.0,0.0,0,1
4472,7dcb0da4ad5bfd23,0.0,0.0,0,1
4473,7de7da652b44ac5a,0.0,0.0,0,1
4474,7e1c6b54ecef0186,0.0,0.0,0,1
4475,7e30af594c0a0221,0.0,0.0,0,1
4476,7e45d906b7f68c9a,0.0,0.0,0,1
4477,7e55ad3f22a5d844,0.0,0.0,0,1
4478,7e7a0c830fdbee23,0.0,0.0,0,1
4479,7e99783757ba59bf,0.0,0.0,0,1
4480,7ea33b21213c085a,0.0,0.0,0,1
4481,7eb71a41477c4c5a,0.0,0.0,0,1
4482,7eb9e43053f76f3b,0.0,0.0,0,1
4483,7ebb8e1a88125039,0.0,0.0,0,1
4484,7ebe7f7f29c6a72a,0.0,0.0,0,1
4485,7ec507219fb73eb5,0.0,0.0,0,1
4486,7ecfa7cbe2abe8ef,0.0,0.0,0,1
4487,7ef49dd541e6631a,0.0,0.0,0,1
4488,7f11015e3a300098,0.0,0.0,0,1
4489,7f112e6247a91c71,0.0,0.0,0,1
4490,7f2fe0146d8e059a,0.0,0.0,0,1
4491,7f6916228b5a1c4b,0.0,0.0,0,1
4492,7f7d80d1df488f69,0.0,0.0,0,1
4493,7f9f5bb48abebac8,0.0,0.0,0,1
4494,800c5df3313662b0,0.0,0.0,0,1
4495,8025030a5d6b110b,0.0,0.0,0,1
4496,810da292a0ba39d3,0.0,0.0,0,1
4497,811ce97414672ef3,0.0,0.0,0,1
4498,8123c02ff74ab37d,0.0,0.0,0,1
4499,81499e809bee88b9,0.0,0.0,0,1
4500,816645d55ec197fc,0.0,0.0,0,1
4501,8178676c37a9a888,0.0,0.0,0,1
4502,81c824ea84156c21,0.0,0.0,0,1
4503,81e78da18547b630,0.0,0.0,0,1
4504,8250a21fed8144a2,0.0,0.0,0,1
4505,825a783c1ee39c99,0.0,0.0,0,1
4506,8293bb3ac024515f,0.0,0.0,0,1
4507,82c90665fc6c1b4d,0.0,0.0,0,1
4508,836b06bf07e7474b,0.0,0.0,0,1
4509,837134d3f5ff3b77,0.0,0.0,0,1
4510,83c611410a0cf0d4,0.0,0.0,0,1
4511,842012f1083bbf50,0.0,0.0,0,1
4512,84362a5ae3ebbc07,0.0,0.0,0,1
4513,84769feb4abedb6e,0.0,0.0,0,1
4514,8480acc39c9dbc2c,0.0,0.0,0,1
4515,848bbde2054d6a88,0.0,0.0,0,1
4516,84a6621f9ae5d1bc,0.0,0.0,0,1
4517,84e36ff8ef56af0c,0.0,0.0,0,1
4518,84f24375e4fdb8df,0.0,0.0,0,1
4519,8512821cca3366f4,0.0,0.0,0,1
4520,85326d7d38fdbd8c,0.0,0.0,0,1
4521,856b489e5b929d81,0.0,0.0,0,1
4522,85a7585e514bbfa9,0.0,0.0,0,1
4523,85c045defcaab6a9,0.0,0.0,0,1
4524,85e7943e9dd6a9c9,0.0,0.0,0,1
4525,863587005d4105f1,0.0,0.0,0,1
4526,864d36a7eede18ef,0.0,0.0,0,1
4527,8669adfb3302d20d,0.0,0.0,0,1
4528,868b86cfa3bb8ef8,0.0,0.0,0,1
4529,86b2711e22bba954,0.0,0.0,0,1
4530,870bd2692c0ae3cc,0.0,0.0,0,1
4531,871f65cfc0ddca22,0.0,0.0,0,1
4532,87359189ff0510c0,0.0,0.0,0,1
4533,87bf27b01158c664,0.0,0.0,0,1
4534,8825a3843cca6a23,0.0,0.0,0,1
4535,88676456799efb8a,0.0,0.0,0,1
4536,88790a115097bed2,0.0,0.0,0,1
4537,88d51ec9e827f498,0.0,0.0,0,1
4538,88db13c78795f737,0.0,0.0,0,1
4539,88fe3f90713f010c,0.0,0.0,0,1
4540,893530c871122f5b,0.0,0.0,0,1
4541,8968b08736911e2e,0.0,0.0,0,1
4542,8970e4dbaebdcc46,0.0,0.0,0,1
4543,897932231c41036d,0.0,0.0,0,1
4544,89a94f9966ceeb56,0.0,0.0,0,1
4545,89b6e41ee523edb5,0.0,0.0,0,1
4546,8a738d7afa6523ee,0.0,0.0,0,1
4547,8a9d7f58fa9863e4,0.0,0.0,0,1
4548,8abb52fee7a70113,0.0,0.0,0,1
4549,8addb25f24ea094c,0.0,0.0,0,1
4550,8b2fc64e79e7c027,0.0,0.0,0,1
4551,8b4df51eff683bff,0.0,0.0,0,1
4552,8b6ca67bb9bacf8a,0.0,0.0,0,1
4553,8b896efb302dc5e5,0.0,0.0,0,1
4554,8b95dbae9014514c,0.0,0.0,0,1
4555,8ba1a862c11355c9,0.0,0.0,0,1
4556,8bd5756144a529ea,0.0,0.0,0,1
4557,8bda928e2b5e2d3a,0.0,0.0,0,1
4558,8bf866a5d40d382c,0.0,0.0,0,1
4559,8c12b8664e12de5d,0.0,0.0,0,1
4560,8c45b9235dc4528d,0.0,0.0,0,1
4561,8c52e3d82dcee481,0.0,0.0,0,1
4562,8c82f5854f6006e9,0.0,0.0,0,1
4563,8caea9e27c31b24b,0.0,0.0,0,1
4564,8cb572914acc4d7d,0.0,0.0,0,1
4565,8cc506a7b27735d5,0.0,0.0,0,1
4566,8ccb7f9a5a429c70,0.0,0.0,0,1
4567,8cd039fe1cbcc7ad,0.0,0.0,0,1
4568,8cebc7cc9e74664d,0.0,0.0,0,1
4569,8d04491f27ede1a4,0.0,0.0,0,1
4570,8d1d7dc9d183539f,0.0,0.0,0,1
4571,8d1fbcee9267fe2e,0.0,0.0,0,1
4572,8d2b0a569f6aaee7,0.0,0.0,0,1
4573,8d328f04200be4dd,0.0,0.0,0,1
4574,8d337b95c3a59717,0.0,0.0,0,1
4575,8d544fc53f96f5ed,0.0,0.0,0,1
4576,8d6c84ebd86e57eb,0.0,0.0,0,1
4577,8d7403c5b4c6b20d,0.0,0.0,0,1
4578,8da18ea31fec4a1f,0.0,0.0,0,1
4579,8e490a0c067d818d,0.0,0.0,0,1
4580,8e773d49b51a95f7,0.0,0.0,0,1
4581,8e78bf27d9731f94,0.0,0.0,0,1
4582,8e917463f5f9dcdd,0.0,0.0,0,1
4583,8e931344ac2569a8,0.0,0.0,0,1
4584,8e9e43a17c233bc9,0.0,0.0,0,1
4585,8e9f0d7bafbe470c,0.0,0.0,0,1
4586,8ea6f178379dccd9,0.0,0.0,0,1
4587,8ee6d0a98b1e2899,0.0,0.0,0,1
4588,8ee6fd7eeca8003d,0.0,0.0,0,1
4589,8f94132c80bdbf0a,0.0,0.0,0,1
4590,8fa0a24689d615d0,0.0,0.0,0,1
4591,8fc2ba3506891cf3,0.0,0.0,0,1
4592,8fccdf6b18831929,0.0,0.0,0,1
4593,8fdeddfe7558bcd2,0.0,0.0,0,1
4594,8fe5c4027451f56c,0.0,0.0,0,1
4595,901f4195c3c3b450,0.0,0.0,0,1
4596,90467975b4c5953d,0.0,0.0,0,1
4597,904c9f84b8a2bd46,0.0,0.0,0,1
4598,908089856543fc66,0.0,0.0,0,1
4599,9094c56bd3648128,0.0,0.0,0,1
4600,90da3908cbf39b24,0.0,0.0,0,1
4601,91095563766d7f2c,0.0,0.0,0,1
4602,91136ebe9d37d486,0.0,0.0,0,1
4603,911ba792ed83ae2a,0.0,0.0,0,1
4604,915d690e36578bcc,0.0,0.0,0,1
4605,916f6828c5fe51e5,0.0,0.0,0,1
4606,919a9228d2304fb3,0.0,0.0,0,1
4607,91bd2525c47e97b4,0.0,0.0,0,1
4608,91c5bc6c9d84a495,0.0,0.0,0,1
4609,91d8a9505aa715e4,0.0,0.0,0,1
4610,91e1f2f1d924e62b,0.0,0.0,0,1
4611,91e580ee580bbc80,0.0,0.0,0,1
4612,91f02be36d86817e,0.0,0.0,0,1
4613,92030cbb93c6a24d,0.0,0.0,0,1
4614,9206ecaba64570c8,0.0,0.0,0,1
4615,9239428e535f18c4,0.0,0.0,0,1
4616,927c59918cab766e,0.0,0.0,0,1
4617,928d31e4f7847290,0.0,0.0,0,1
4618,9295cce3ddbbd85e,0.0,0.0,0,1
4619,92aaaa0a3e3a28aa,0.0,0.0,0,1
4620,92c02190861ba235,0.0,0.0,0,1
4621,92ccd53aa366110f,0.0,0.0,0,1
4622,92d1ba41b1a1de0d,0.0,0.0,0,1
4623,92f5374c4bf57331,0.0,0.0,0,1
4624,9302f78c3557cf37,0.0,0.0,0,1
4625,9329234d251dc62e,0.0,0.0,0,1
4626,93432e43690492a1,0.0,0.0,0,1
4627,939a70629d449445,0.0,0.0,0,1
4628,93a567dbd5277c82,0.0,0.0,0,1
4629,93d2b70387a23544,0.0,0.0,0,1
4630,93f33dac868eda42,0.0,0.0,0,1
4631,9434486230bea5c0,0.0,0.0,0,1
4632,9443db896b1478b5,0.0,0.0,0,1
4633,944ef0793e26caaf,0.0,0.0,0,1
4634,946db176d8f21608,0.0,0.0,0,1
4635,9491ecfe785e4ae8,0.0,0.0,0,1
4636,9494645fbca5a957,0.0,0.0,0,1
4637,9496a4d8cf47d71d,0.0,0.0,0,1
4638,94daae5bb4b9c4ab,0.0,0.0,0,1
4639,94dffc2b0e4c8d0a,0.0,0.0,0,1
4640,9517af5b30863fe7,0.0,0.0,0,1
4641,95596881d9c0a557,0.0,0.0,0,1
4642,95f9094a1c73d047,0.0,0.0,0,1
4643,9608095b4c4dae0b,0.0,0.0,0,1
4644,9643890e7aba483b,0.0,0.0,0,1
4645,964d4bac604f844c,0.0,0.0,0,1
4646,96f68c06fafb8c89,0.0,0.0,0,1
4647,974290bd495dd9a5,0.0,0.0,0,1
4648,97a9724415dcdc92,0.0,0.0,0,1
4649,97d92f393c5afa9c,0.0,0.0,0,1
4650,97fce7bf3a0bdc20,0.0,0.0,0,1
4651,98218dd882a76ca0,0.0,0.0,0,1
4652,98441cbb7d639406,0.0,0.0,0,1
4653,98aa9f9c35fe2d64,0.0,0.0,0,1
4654,98b2489b8bed2d50,0.0,0.0,0,1
4655,98bb1e3a5fbcdf1e,0.0,0.0,0,1
4656,98d3c95b41ad6edf,0.0,0.0,0,1
4657,98e0a2e34848c13f,0.0,0.0,0,1
4658,98e129d0bc888e49,0.0,0.0,0,1
4659,99240ede71fcd6a9,0.0,0.0,0,1
4660,9928f2d06e8b890a,0.0,0.0,0,1
4661,992d4db02e5f1d7f,0.0,0.0,0,1
4662,9946354bc863debe,0.0,0.0,0,1
4663,9973c639deeb7ede,0.0,0.0,0,1
4664,99857c727ddcd849,0.0,0.0,0,1
4665,99be2c47eecba31c,0.0,0.0,0,1
4666,99d68c662d9ec06e,0.0,0.0,0,1
4667,99e69b2091494e1c,0.0,0.0,0,1
4668,9a040f8626462df3,0.0,0.0,0,1
4669,9a0807ff6f72441f,0.0,0.0,0,1
4670,9a2a03c6b5d60c45,0.0,0.0,0,1
4671,9a4c5c29a0d60f02,0.0,0.0,0,1
4672,9a556f546b8e77cc,0.0,0.0,0,1
4673,9acdd93218733d11,0.0,0.0,0,1
4674,9ae00d6a5bf3be29,0.0,0.0,0,1
4675,9b33a1c1adf0a2f6,0.0,0.0,0,1
4676,9b73627ba4eefe73,0.0,0.0,0,1
4677,9b8098be69675cfd,0.0,0.0,0,1
4678,9b99242c6ef50808,0.0,0.0,0,1
4679,9b9fb1d3c8ef5ecd,0.0,0.0,0,1
4680,9ba9661d00bc425b,0.0,0.0,0,1
4681,9bb970fba6573060,0.0,0.0,0,1
4682,9be2da77ffbc7bfe,0.0,0.0,0,1
4683,9c56d02990ca18d0,0.0,0.0,0,1
4684,9c7773e2c5864b98,0.0,0.0,0,1
4685,9c8a51c774407bb9,0.0,0.0,0,1
4686,9c96a59dbe8f2669,0.0,0.0,0,1
4687,9cd170cfa3d5d4a8,0.0,0.0,0,1
4688,9cd5137a00620c23,0.0,0.0,0,1
4689,9d39dd6251697b10,0.0,0.0,0,1
4690,9d4f262044e7923d,0.0,0.0,0,1
4691,9d5da7acafeae5a8,0.0,0.0,0,1
4692,9d6218ae6842f3ed,0.0,0.0,0,1
4693,9dbe6f2f08820b7f,0.0,0.0,0,1
4694,9e02b9086639b895,0.0,0.0,0,1
4695,9e43dfb99962c8c0,0.0,0.0,0,1
4696,9e85770ee3e4712a,0.0,0.0,0,1
4697,9e8b5584f25367fd,0.0,0.0,0,1
4698,9e95a517f68eda51,0.0,0.0,0,1
4699,9eb15347b61ec1b1,0.0,0.0,0,1
4700,9eb56c6250f23fca,0.0,0.0,0,1
4701,9eba11ef1c1bd3c0,0.0,0.0,0,1
4702,9ec8fb91c1f72014,0.0,0.0,0,1
4703,9ed56772d30b4a9b,0.0,0.0,0,1
4704,9eda4ff314f3ac6d,0.0,0.0,0,1
4705,9f04d1e88b9fbe15,0.0,0.0,0,1
4706,9f288ed817d69d6e,0.0,0.0,0,1
4707,9f2b118b1ad6d56c,0.0,0.0,0,1
4708,9f3a69a80953769c,0.0,0.0,0,1
4709,9f5585b2b197e905,0.0,0.0,0,1
4710,9f92acf839369005,0.0,0.0,0,1
4711,9fa14143d641e735,0.0,0.0,0,1
4712,9fa8bff46fd7084d,0.0,0.0,0,1
4713,9fab7791334489de,0.0,0.0,0,1
4714,9fc959107651f616,0.0,0.0,0,1
4715,9fdd341858a64fad,0.0,0.0,0,1
4716,9fefe94ad286ccbf,0.0,0.0,0,1
4717,9ff0e2cbd9145706,0.0,0.0,0,1
4718,a00976ec459dc9fe,0.0,0.0,0,1
4719,a03b89cf88e2652d,0.0,0.0,0,1
4720,a07d32fbc61c59d4,0.0,0.0,0,1
4721,a0dc2421f7f1b413,0.0,0.0,0,1
4722,a0e170e67270fe1a,0.0,0.0,0,1
4723,a0ebfae7e1dc3896,0.0,0.0,0,1
4724,a138bc7f09b988a6,0.0,0.0,0,1
4725,a15f510bc539d308,0.0,0.0,0,1
4726,a17bbe3f09a44cc4,0.0,0.0,0,1
4727,a1885399bfc59c6d,0.0,0.0,0,1
4728,a1cc38a887b6d7af,0.0,0.0,0,1
4729,a22484cb558150e6,0.0,0.0,0,1
4730,a25e0aed063c6b39,0.0,0.0,0,1
4731,a26a8bf80667d7f8,0.0,0.0,0,1
4732,a292ea4405806047,0.0,0.0,0,1
4733,a296ad26723d5a85,0.0,0.0,0,1
4734,a32f7f10f5630ab9,0.0,0.0,0,1
4735,a3662b4c351b5b35,0.0,0.0,0,1
4736,a378995c80028a80,0.0,0.0,0,1
4737,a3dba0c939ba55c5,0.0,0.0,0,1
4738,a3fb4b5ed62b70cb,0.0,0.0,0,1
4739,a418a0f43f488299,0.0,0.0,0,1
4740,a43ac354d1f03f80,0.0,0.0,0,1
4741,a46cc94236209bb0,0.0,0.0,0,1
4742,a4889ccb406a901d,0.0,0.0,0,1
4743,a4b049f73a1435ef,0.0,0.0,0,1
4744,a4ed30d963e85c4c,0.0,0.0,0,1
4745,a4f7d5c868928b88,0.0,0.0,0,1
4746,a50985765dadb721,0.0,0.0,0,1
4747,a56512039e45fc07,0.0,0.0,0,1
4748,a568d57d32582875,0.0,0.0,0,1
4749,a57968a55c6a6cba,0.0,0.0,0,1
4750,a594c53cb7aeadb1,0.0,0.0,0,1
4751,a61c4e8c45e5aeb0,0.0,0.0,0,1
4752,a6a2f4ed76c168ff,0.0,0.0,0,1
4753,a6f1adb920b020b3,0.0,0.0,0,1
4754,a71a20ebee98777d,0.0,0.0,0,1
4755,a724920c9db54d5a,0.0,0.0,0,1
4756,a75ebde7ce7acb66,0.0,0.0,0,1
4757,a765f5df9df443d9,0.0,0.0,0,1
4758,a784e6aa7a7bb27d,0.0,0.0,0,1
4759,a7b575e3f7cc9ff0,0.0,0.0,0,1
4760,a7b9112b968fa779,0.0,0.0,0,1
4761,a80380ad7dfd6859,0.0,0.0,0,1
4762,a82bcc3e9b2dc3fb,0.0,0.0,0,1
4763,a83f81efdf77391d,0.0,0.0,0,1
4764,a87a303d2a1a750b,0.0,0.0,0,1
4765,a87c463c7e93dccf,0.0,0.0,0,1
4766,a899fd69e8777a5f,0.0,0.0,0,1
4767,a8a0653db9c937b3,0.0,0.0,0,1
4768,a918dd9ecfb294c7,0.0,0.0,0,1
4769,a9356658d02025c6,0.0,0.0,0,1
4770,a9358da81ce121b3,0.0,0.0,0,1
4771,a95000a3b0d7e313,0.0,0.0,0,1
4772,a960250919e219e1,0.0,0.0,0,1
4773,a97b23151d0e91b8,0.0,0.0,0,1
4774,a99b3448e96fbaf4,0.0,0.0,0,1
4775,a9bacde0dd0f217a,0.0,0.0,0,1
4776,a9ddff9d2d59b8fa,0.0,0.0,0,1
4777,a9ec48282bffa527,0.0,0.0,0,1
4778,aa81673012920768,0.0,0.0,0,1
4779,aa91d9d9bac58c47,0.0,0.0,0,1
4780,aacf975e9c9056d1,0.0,0.0,0,1
4781,aadca9a6090ef6ae,0.0,0.0,0,1
4782,aade08a147308954,0.0,0.0,0,1
4783,aaf3987d14fcb902,0.0,0.0,0,1
4784,ab1532e32692c12f,0.0,0.0,0,1
4785,ab1e3284deb06fd1,0.0,0.0,0,1
4786,ab3c191450c932d4,0.0,0.0,0,1
4787,ab50b7d88a020976,0.0,0.0,0,1
4788,ab5ef96507affd16,0.0,0.0,0,1
4789,ab602b5015ae298b,0.0,0.0,0,1
4790,ab60669b7d2d6de0,0.0,0.0,0,1
4791,ab64a93e0d67a1da,0.0,0.0,0,1
4792,ab96747f363370ba,0.0,0.0,0,1
4793,ab9b4d117ba2c207,0.0,0.0,0,1
4794,abab810d197a5a15,0.0,0.0,0,1
4795,abd9fa1136061026,0.0,0.0,0,1
4796,ac11b6cb8a2c13eb,0.0,0.0,0,1
4797,ac4a6d2bad99475f,0.0,0.0,0,1
4798,ac55835a00581f89,0.0,0.0,0,1
4799,ac7b14ae62c8ca31,0.0,0.0,0,1
4800,ac93deee9a0c8158,0.0,0.0,0,1
4801,accd16c403edd3ba,0.0,0.0,0,1
4802,acf38616d8d047ec,0.0,0.0,0,1
4803,acf52440739085c1,0.0,0.0,0,1
4804,ad04bf186ef7c10a,0.0,0.0,0,1
4805,ad697f39e9076d59,0.0,0.0,0,1
4806,ae213513540852a1,0.0,0.0,0,1
4807,ae4be0d012066fe7,0.0,0.0,0,1
4808,ae7763b853777771,0.0,0.0,0,1
4809,ae9d9401ed0c0e61,0.0,0.0,0,1
4810,aeb136945d937760,0.0,0.0,0,1
4811,af04e968ebd468a5,0.0,0.0,0,1
4812,af1290d5b4df548b,0.0,0.0,0,1
4813,af3f8b84ebb9d624,0.0,0.0,0,1
4814,af66f2c6fc470d56,0.0,0.0,0,1
4815,af8c6788161f5d58,0.0,0.0,0,1
4816,aff336cbc3945730,0.0,0.0,0,1
4817,b01a4852e51b8f79,0.0,0.0,0,1
4818,b02e85fc4453113a,0.0,0.0,0,1
4819,b03027339ac0dfd0,0.0,0.0,0,1
4820,b0428422030a20c3,0.0,0.0,0,1
4821,b06f49bdf9010eb5,0.0,0.0,0,1
4822,b0be369991b5904e,0.0,0.0,0,1
4823,b0c6f884637b1f5a,0.0,0.0,0,1
4824,b0d590a319dd1de7,0.0,0.0,0,1
4825,b0efca5c1f0e4c3e,0.0,0.0,0,1
4826,b10a0a0f28685543,0.0,0.0,0,1
4827,b10af27285291633,0.0,0.0,0,1
4828,b133b8a81486dadc,0.0,0.0,0,1
4829,b1a01a2a37f4acbc,0.0,0.0,0,1
4830,b1ad976845dee6e0,0.0,0.0,0,1
4831,b1e3b541d4a19f20,0.0,0.0,0,1
4832,b1e4e59ff0e72a35,0.0,0.0,0,1
4833,b1edb7001b9d0942,0.0,0.0,0,1
4834,b217e254d3da7006,0.0,0.0,0,1
4835,b2666a024073042f,0.0,0.0,0,1
4836,b28ff3b4d4111370,0.0,0.0,0,1
4837,b293f41394783953,0.0,0.0,0,1
4838,b2a9e461aeea2ab5,0.0,0.0,0,1
4839,b2b1791c5be04d9a,0.0,0.0,0,1
4840,b2ee37b12de74e09,0.0,0.0,0,1
4841,b335df11c0c340c8,0.0,0.0,0,1
4842,b39807e624e08cf9,0.0,0.0,0,1
4843,b3b1d8a16700a253,0.0,0.0,0,1
4844,b3dac5664051eb41,0.0,0.0,0,1
4845,b4143ff93ddf15f3,0.0,0.0,0,1
4846,b429f552d31c11fc,0.0,0.0,0,1
4847,b43e0e4c96653d64,0.0,0.0,0,1
4848,b445d8204aacfaff,0.0,0.0,0,1
4849,b457925500c18994,0.0,0.0,0,1
4850,b486fd572c498f24,0.0,0.0,0,1
4851,b4ff69470128b0aa,0.0,0.0,0,1
4852,b50cb093b5b7e9e8,0.0,0.0,0,1
4853,b52bf1ba966007ea,0.0,0.0,0,1
4854,b54d2999a9f8b8fe,0.0,0.0,0,1
4855,b594f4dd164ec7fa,0.0,0.0,0,1
4856,b5ae31b0a5ffc2f0,0.0,0.0,0,1
4857,b5d45bf41d973fbd,0.0,0.0,0,1
4858,b613551ec3731590,0.0,0.0,0,1
4859,b61722e7f34d4931,0.0,0.0,0,1
4860,b674863da0add7ae,0.0,0.0,0,1
4861,b6a5bc492ec87552,0.0,0.0,0,1
4862,b6c16afc814b4add,0.0,0.0,0,1
4863,b6e19ebf7af4ed4e,0.0,0.0,0,1
4864,b729ac1b430a1610,0.0,0.0,0,1
4865,b72b6a6ec0434ef4,0.0,0.0,0,1
4866,b754776be8954b98,0.0,0.0,0,1
4867,b784b9fbb611582d,0.0,0.0,0,1
4868,b7e67bf99cdc9cc0,0.0,0.0,0,1
4869,b7ec75d772181782,0.0,0.0,0,1
4870,b7f6db94ca883953,0.0,0.0,0,1
4871,b81154bda9693e2a,0.0,0.0,0,1
4872,b871edb02bcb381c,0.0,0.0,0,1
4873,b90617d07b23f104,0.0,0.0,0,1
4874,b916d162784cc566,0.0,0.0,0,1
4875,b9926ba589ebb5a1,0.0,0.0,0,1
4876,b9d9dfcf85bf225c,0.0,0.0,0,1
4877,b9de25a9fe426df9,0.0,0.0,0,1
4878,b9f3c50e49bded3d,0.0,0.0,0,1
4879,ba027bb698eefba5,0.0,0.0,0,1
4880,ba35ced8e3ef5c2b,0.0,0.0,0,1
4881,ba39dbe22afa872d,0.0,0.0,0,1
4882,ba3be7b15260324d,0.0,0.0,0,1
4883,ba63b45c9a8a5891,0.0,0.0,0,1
4884,ba86c76f4d55ca58,0.0,0.0,0,1
4885,ba8e46af5af31cd1,0.0,0.0,0,1
4886,ba9331a655a7ea85,0.0,0.0,0,1
4887,bacac0b7204b58a3,0.0,0.0,0,1
4888,bb47bde1b503e50c,0.0,0.0,0,1
4889,bb5c4cd1ee235197,0.0,0.0,0,1
4890,bb669681631a2d5d,0.0,0.0,0,1
4891,bb6b9382a51f96ad,0.0,0.0,0,1
4892,bbe71d62cd0cec0a,0.0,0.0,0,1
4893,bbe7e6ce90c953cb,0.0,0.0,0,1
4894,bc1f455902e66930,0.0,0.0,0,1
4895,bc7508be70eb047e,0.0,0.0,0,1
4896,bc935624b6577408,0.0,0.0,0,1
4897,bca915e192a29a78,0.0,0.0,0,1
4898,bcaee6abf89bf5ae,0.0,0.0,0,1
4899,bcb5534cb2cced7e,0.0,0.0,0,1
4900,bcf21cfa682d3a82,0.0,0.0,0,1
4901,bd24dfc8622643dd,0.0,0.0,0,1
4902,bd79a9738bee7c4f,0.0,0.0,0,1
4903,bd7e7d9dfa6bf933,0.0,0.0,0,1
4904,bd7eac81d5846860,0.0,0.0,0,1
4905,bda03f288f31c28c,0.0,0.0,0,1
4906,bdab9c41338c7206,0.0,0.0,0,1
4907,bdc6c722ff908660,0.0,0.0,0,1
4908,bddb2fdc66a9e90c,0.0,0.0,0,1
4909,be0576b316d204b7,0.0,0.0,0,1
4910,be07b73078824dda,0.0,0.0,0,1
4911,be2098e6538a1f82,0.0,0.0,0,1
4912,be3b05f9686f81dd,0.0,0.0,0,1
4913,be45e34a8693697a,0.0,0.0,0,1
4914,be460b04c1dc7412,0.0,0.0,0,1
4915,be6faa4ca9495760,0.0,0.0,0,1
4916,be7976fd924f22d3,0.0,0.0,0,1
4917,be80c79f4fa440c4,0.0,0.0,0,1
4918,bea8d29579f5ae01,0.0,0.0,0,1
4919,beae0dd6d085e9b6,0.0,0.0,0,1
4920,beca287e23585478,0.0,0.0,0,1
4921,beebcac9e2b6ebc2,0.0,0.0,0,1
4922,bf08eaff2b3f8439,0.0,0.0,0,1
4923,bf58303b4736b069,0.0,0.0,0,1
4924,bf8ff170141f8902,0.0,0.0,0,1
4925,bfe084f9f5638e13,0.0,0.0,0,1
4926,bfe4b4ff22a57f0c,0.0,0.0,0,1
4927,c066169aaa218d92,0.0,0.0,0,1
4928,c110761446df3584,0.0,0.0,0,1
4929,c16a636b12fe8706,0.0,0.0,0,1
4930,c18f44ee004c89ac,0.0,0.0,0,1
4931,c1c7e9e16bdb3fd7,0.0,0.0,0,1
4932,c2039b6dc2078a38,0.0,0.0,0,1
4933,c22ad3ea44d8831a,0.0,0.0,0,1
4934,c2913f7cdfed1809,0.0,0.0,0,1
4935,c2921b4a35f91814,0.0,0.0,0,1
4936,c29df86c821bb21d,0.0,0.0,0,1
4937,c2b59bd781d29bd5,0.0,0.0,0,1
4938,c2fc7eab60c6cb78,0.0,0.0,0,1
4939,c314a99294dadfc0,0.0,0.0,0,1
4940,c325367a265efb3c,0.0,0.0,0,1
4941,c330058f9e0c8105,0.0,0.0,0,1
4942,c37a3a2e06c606a1,0.0,0.0,0,1
4943,c3f726deaeb9e8de,0.0,0.0,0,1
4944,c40997ab0d76a8d6,0.0,0.0,0,1
4945,c443a413b3b1eb68,0.0,0.0,0,1
4946,c467ae19b0ebaeb5,0.0,0.0,0,1
4947,c473eb40e985a5d5,0.0,0.0,0,1
4948,c49af5ca941b3e0a,0.0,0.0,0,1
4949,c55f9e9070e8ba5f,0.0,0.0,0,1
4950,c5678b2f9d3a9e6b,0.0,0.0,0,1
4951,c5fa0951b1cab320,0.0,0.0,0,1
4952,c6172bdc791deb27,0.0,0.0,0,1
4953,c6431083931ce761,0.0,0.0,0,1
4954,c676151b692d29fb,0.0,0.0,0,1
4955,c69b7784ca7b7ad4,0.0,0.0,0,1
4956,c6ad706b5bbd243f,0.0,0.0,0,1
4957,c6b0ceff853ddc8e,0.0,0.0,0,1
4958,c6f5f2c5b84941d6,0.0,0.0,0,1
4959,c7434ff909ae072a,0.0,0.0,0,1
4960,c753f275c50b67e4,0.0,0.0,0,1
4961,c79e5257f8f6b9eb,0.0,0.0,0,1
4962,c7acf89ddfaea243,0.0,0.0,0,1
4963,c7c67f0f719c3d17,0.0,0.0,0,1
4964,c7dfa6c6f5fb7eb3,0.0,0.0,0,1
4965,c7e9239cb8e49974,0.0,0.0,0,1
4966,c8212cbea87f5de1,0.0,0.0,0,1
4967,c836288cb5928670,0.0,0.0,0,1
4968,c866605a4c555d20,0.0,0.0,0,1
