,src,dest,wt
0,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000223.npz,p_38924,17988
1,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000223/createsims_success,p_38924,1961038225
2,p_38924,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000223/createsims_success,1961038225
3,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000084.npz,p_7935,16980
4,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000084/createsims_success,p_7935,1906060776
5,p_7935,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000084/createsims_success,1906060776
6,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000147.npz,p_172837,19641
7,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000147/createsims_success,p_172837,2614951819
8,p_172837,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000147/createsims_success,2614951819
9,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000062.npz,p_126852,16237
10,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000062/createsims_failure,p_126852,79473016
11,p_126852,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000062/createsims_failure,79473016
12,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000054.npz,p_76149,15560
13,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000054/createsims_success,p_76149,1804425072
14,p_76149,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000054/createsims_success,1804425072
15,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000145.npz,p_105303,17422
16,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000145/createsims_success,p_105303,2302188941
17,p_105303,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000145/createsims_success,2302188941
18,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000031.npz,p_13104,61332
19,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000031/createsims_success,p_13104,1757920150
20,p_13104,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000031/createsims_success,1757920150
21,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000160.npz,p_94748,16032
22,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000160/createsims_success,p_94748,3575045698
23,p_94748,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000160/createsims_success,3575045698
24,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000046.npz,p_127717,60456
25,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000046/createsims_failure,p_127717,84141290
26,p_127717,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000046/createsims_failure,84141290
27,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000212.npz,p_37125,20668
28,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000212/createsims_failure,p_37125,81780740
29,p_37125,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000212/createsims_failure,81780740
30,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000128.npz,p_10816,17795
31,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000128/createsims_success,p_10816,2336599601
32,p_10816,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000128/createsims_success,2336599601
33,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000198.npz,p_91201,18418
34,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000198/createsims_success,p_91201,3344833880
35,p_91201,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000198/createsims_success,3344833880
36,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000158.npz,p_95100,15018
37,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000158/createsims_success,p_95100,2460347365
38,p_95100,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000158/createsims_success,2460347365
39,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000180.npz,p_31774,14160
40,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000180/createsims_success,p_31774,2826042661
41,p_31774,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000180/createsims_success,2826042661
42,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000073.npz,p_143598,15968
43,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000073/createsims_success,p_143598,1779116098
44,p_143598,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000073/createsims_success,1779116098
45,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000233.npz,p_62910,21784
46,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000233/createsims_failure,p_62910,76894074
47,p_62910,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000233/createsims_failure,76894074
48,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000096.npz,p_56510,13630
49,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000096/createsims_success,p_56510,2529138286
50,p_56510,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000096/createsims_success,2529138286
51,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000219.npz,p_111769,19262
52,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000175.npz,p_121864,16021
53,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000175/createsims_success,p_121864,2554171010
54,p_121864,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000175/createsims_success,2554171010
55,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000032.npz,p_128107,62550
56,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000032/createsims_success,p_128107,2041501447
57,p_128107,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000032/createsims_success,2041501447
58,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000098.npz,p_161518,14359
59,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000098/createsims_success,p_161518,2443864613
60,p_161518,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000098/createsims_success,2443864613
61,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000051.npz,p_161161,46946
62,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000051/createsims_success,p_161161,1694182364
63,p_161161,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000051/createsims_success,1694182364
64,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000112.npz,p_19679,16228
65,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000112/createsims_success,p_19679,2534944187
66,p_19679,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000112/createsims_success,2534944187
67,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000230.npz,p_56952,16390
68,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000121.npz,p_8613,15342
69,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000121/createsims_success,p_8613,2380380747
70,p_8613,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000121/createsims_success,2380380747
71,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000103.npz,p_172305,15794
72,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000103/createsims_success,p_172305,1942526599
73,p_172305,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000103/createsims_success,1942526599
74,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000199.npz,p_40623,15036
75,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000199/createsims_success,p_40623,3003006335
76,p_40623,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000199/createsims_success,3003006335
77,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000092.npz,p_118182,18465
78,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000092/createsims_success,p_118182,3383536939
79,p_118182,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000092/createsims_success,3383536939
80,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000196.npz,p_48558,17028
81,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000196/createsims_success,p_48558,2503823664
82,p_48558,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000196/createsims_success,2503823664
83,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000001.npz,p_37412,67848
84,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000001/createsims_success,p_37412,1749637201
85,p_37412,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000001/createsims_success,1749637201
86,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000109.npz,p_152514,16444
87,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000109/createsims_failure,p_152514,77981813
88,p_152514,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000109/createsims_failure,77981813
89,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000016.npz,p_131405,62822
90,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000016/createsims_failure,p_131405,83922555
91,p_131405,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000016/createsims_failure,83922555
92,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000020.npz,p_29182,17059
93,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000020/createsims_success,p_29182,1768232825
94,p_29182,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000020/createsims_success,1768232825
95,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000089.npz,p_19204,16510
96,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000089/createsims_success,p_19204,2202024225
97,p_19204,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000089/createsims_success,2202024225
98,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000104.npz,p_93711,15993
99,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000104/createsims_failure,p_93711,77323034
100,p_93711,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000104/createsims_failure,77323034
101,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000079.npz,p_130980,17736
102,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000079/createsims_success,p_130980,1936555954
103,p_130980,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000079/createsims_success,1936555954
104,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000188.npz,p_89542,18219
105,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000188/createsims_failure,p_89542,82983146
106,p_89542,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000188/createsims_failure,82983146
107,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000035.npz,p_106317,64690
108,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000035/createsims_success,p_106317,1751942931
109,p_106317,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000035/createsims_success,1751942931
110,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000201.npz,p_130292,23014
111,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000201/createsims_success,p_130292,3180615229
112,p_130292,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000201/createsims_success,3180615229
113,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000238.npz,p_18740,26027
114,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000238/createsims_failure,p_18740,83599271
115,p_18740,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000238/createsims_failure,83599271
116,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000022.npz,p_134108,17180
117,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000022/createsims_failure,p_134108,83024898
118,p_134108,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000022/createsims_failure,83024898
119,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000159.npz,p_138146,14622
120,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000159/createsims_success,p_138146,2610999187
121,p_138146,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000159/createsims_success,2610999187
122,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000059.npz,p_51170,59741
123,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000059/createsims_failure,p_51170,79424436
124,p_51170,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000059/createsims_failure,79424436
125,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000179.npz,p_177132,15318
126,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000179/createsims_success,p_177132,2292111976
127,p_177132,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000179/createsims_success,2292111976
128,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000102.npz,p_141592,15763
129,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000102/createsims_success,p_141592,2101290016
130,p_141592,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000102/createsims_success,2101290016
131,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000183.npz,p_18297,15320
132,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000183/createsims_success,p_18297,3100495949
133,p_18297,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000183/createsims_success,3100495949
134,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000248.npz,p_133432,17797
135,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000248/createsims_success,p_133432,2013168222
136,p_133432,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000248/createsims_success,2013168222
137,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000060.npz,p_33220,14312
138,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000060/createsims_success,p_33220,2367971247
139,p_33220,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000060/createsims_success,2367971247
140,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000225.npz,p_161055,22680
141,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000225/createsims_failure,p_161055,77014743
142,p_161055,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000225/createsims_failure,77014743
143,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000208.npz,p_131477,18950
144,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000208/createsims_success,p_131477,4253289777
145,p_131477,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000208/createsims_success,4253289777
146,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000249.npz,p_104059,13443
147,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000249/createsims_failure,p_104059,81803618
148,p_104059,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000249/createsims_failure,81803618
149,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000069.npz,p_49602,17740
150,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000069/createsims_success,p_49602,4869769736
151,p_49602,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000069/createsims_success,4869769736
152,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000110.npz,p_51618,15482
153,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000110/createsims_success,p_51618,2282388473
154,p_51618,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000110/createsims_success,2282388473
155,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000056.npz,p_151527,16857
156,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000056/createsims_success,p_151527,1837277561
157,p_151527,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000056/createsims_success,1837277561
158,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000169.npz,p_92479,17194
159,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000169/createsims_success,p_92479,3329779822
160,p_92479,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000169/createsims_success,3329779822
161,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000174.npz,p_16598,18076
162,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000174/createsims_success,p_16598,2268313229
163,p_16598,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000174/createsims_success,2268313229
164,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000140.npz,p_164802,17270
165,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000140/createsims_success,p_164802,2733989787
166,p_164802,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000140/createsims_success,2733989787
167,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000048.npz,p_52575,58592
168,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000048/createsims_success,p_52575,2032484816
169,p_52575,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000048/createsims_success,2032484816
170,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000027.npz,p_135005,57861
171,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000027/createsims_failure,p_135005,147194012
172,p_135005,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000027/createsims_failure,147194012
173,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000155.npz,p_83017,15460
174,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000155/createsims_success,p_83017,1886834312
175,p_83017,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000155/createsims_success,1886834312
176,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000274.npz,p_142679,20587
177,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000082.npz,p_18003,19333
178,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000082/createsims_success,p_18003,2240340101
179,p_18003,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000082/createsims_success,2240340101
180,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000138.npz,p_96186,15838
181,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000138/createsims_success,p_96186,3187119919
182,p_96186,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000138/createsims_success,3187119919
183,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000119.npz,p_180114,15162
184,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000119/createsims_success,p_180114,2170062107
185,p_180114,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000119/createsims_success,2170062107
186,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000123.npz,p_164364,15977
187,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000123/createsims_success,p_164364,1782615428
188,p_164364,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000123/createsims_success,1782615428
189,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000028.npz,p_144366,17597
190,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000028/createsims_success,p_144366,1661884098
191,p_144366,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000028/createsims_success,1661884098
192,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000122.npz,p_63748,16786
193,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000122/createsims_success,p_63748,2231126796
194,p_63748,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000122/createsims_success,2231126796
195,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000126.npz,p_98638,15046
196,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000126/createsims_success,p_98638,2251137082
197,p_98638,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000126/createsims_success,2251137082
198,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000049.npz,p_145305,62622
199,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000049/createsims_failure,p_145305,81216515
200,p_145305,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000049/createsims_failure,81216515
201,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000090.npz,p_4316,17924
202,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000090/createsims_failure,p_4316,79056987
203,p_4316,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000090/createsims_failure,79056987
204,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000139.npz,p_47339,14238
205,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000139/createsims_success,p_47339,2301054631
206,p_47339,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000139/createsims_success,2301054631
207,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000094.npz,p_136730,16861
208,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000094/createsims_success,p_136730,1940442690
209,p_136730,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000094/createsims_success,1940442690
210,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000193.npz,p_94216,18560
211,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000193/createsims_success,p_94216,2688492838
212,p_94216,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000193/createsims_success,2688492838
213,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000209.npz,p_70483,16191
214,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000209/createsims_success,p_70483,4411950160
215,p_70483,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000209/createsims_success,4411950160
216,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000036.npz,p_96570,81756
217,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000036/createsims_success,p_96570,1873250655
218,p_96570,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000036/createsims_success,1873250655
